reg,age,date,nb_hosp,nb-rea,nb_hospconv,SSR_USLD,rad_Tot,dec_Tot,AgeGroup
75,0,2020-11-01,1140,159,,,3724,693,"[0,9]"
75,9,2020-11-01,6,0,,,41,0,"[0,9]"
75,19,2020-11-01,3,0,,,45,0,"[10,19]"
75,29,2020-11-01,11,1,,,146,2,"[20,39]"
75,39,2020-11-01,22,4,,,213,2,"[30,39]"
75,49,2020-11-01,37,3,,,311,4,"[40,49]"
75,59,2020-11-01,105,26,,,537,19,"[50,59]"
75,69,2020-11-01,168,55,,,646,56,"[60,69]"
75,79,2020-11-01,261,55,,,661,141,"[70,79]"
75,89,2020-11-01,337,15,,,737,273,"[80,89]"
75,90,2020-11-01,185,0,,,360,193,"[90,+]"
76,0,2020-11-01,1604,322,,,5307,957,"[0,9]"
76,9,2020-11-01,6,1,,,66,0,"[0,9]"
76,19,2020-11-01,5,1,,,56,0,"[10,19]"
76,29,2020-11-01,6,0,,,232,1,"[20,39]"
76,39,2020-11-01,22,8,,,312,2,"[30,39]"
76,49,2020-11-01,58,11,,,474,6,"[40,49]"
76,59,2020-11-01,122,33,,,782,23,"[50,59]"
76,69,2020-11-01,262,96,,,947,88,"[60,69]"
76,79,2020-11-01,401,126,,,1079,213,"[70,79]"
76,89,2020-11-01,462,41,,,895,376,"[80,89]"
76,90,2020-11-01,258,5,,,460,248,"[90,+]"
84,0,2020-11-01,5073,631,,,13169,2751,"[0,9]"
84,9,2020-11-01,16,2,,,120,0,"[0,9]"
84,19,2020-11-01,15,1,,,105,0,"[10,19]"
84,29,2020-11-01,41,0,,,493,2,"[20,39]"
84,39,2020-11-01,89,13,,,737,9,"[30,39]"
84,49,2020-11-01,154,30,,,1022,13,"[40,49]"
84,59,2020-11-01,364,64,,,1648,55,"[50,59]"
84,69,2020-11-01,697,188,,,2080,205,"[60,69]"
84,79,2020-11-01,1292,245,,,2657,546,"[70,79]"
84,89,2020-11-01,1567,67,,,2820,1172,"[80,89]"
84,90,2020-11-01,766,8,,,1348,720,"[90,+]"
93,0,2020-11-01,2577,370,,,10820,1611,"[0,9]"
93,9,2020-11-01,17,3,,,108,0,"[0,9]"
93,29,2020-11-01,20,0,,,561,1,"[20,39]"
93,39,2020-11-01,32,6,,,766,3,"[30,39]"
93,49,2020-11-01,78,14,,,946,10,"[40,49]"
93,59,2020-11-01,204,47,,,1605,53,"[50,59]"
93,69,2020-11-01,406,112,,,1945,126,"[60,69]"
93,79,2020-11-01,675,145,,,1953,328,"[70,79]"
93,89,2020-11-01,761,37,,,1814,658,"[80,89]"
93,90,2020-11-01,372,3,,,943,424,"[90,+]"
94,0,2020-11-01,77,15,,,349,78,"[0,9]"
94,9,2020-11-01,1,0,,,9,0,"[0,9]"
94,39,2020-11-01,1,0,,,22,1,"[30,39]"
94,49,2020-11-01,3,1,,,32,1,"[40,49]"
94,59,2020-11-01,10,1,,,51,2,"[50,59]"
94,69,2020-11-01,13,5,,,57,5,"[60,69]"
94,79,2020-11-01,17,6,,,80,21,"[70,79]"
94,89,2020-11-01,25,2,,,52,33,"[80,89]"
94,90,2020-11-01,7,0,,,26,15,"[90,+]"
1,0,2020-11-02,144,17,,,600,143,"[0,9]"
1,9,2020-11-02,2,0,,,16,0,"[0,9]"
1,39,2020-11-02,2,0,,,45,2,"[30,39]"
1,49,2020-11-02,11,0,,,79,7,"[40,49]"
1,59,2020-11-02,19,3,,,109,8,"[50,59]"
1,69,2020-11-02,26,7,,,139,34,"[60,69]"
1,79,2020-11-02,37,6,,,110,45,"[70,79]"
1,89,2020-11-02,33,1,,,67,40,"[80,89]"
1,90,2020-11-02,14,0,,,14,7,"[90,+]"
2,0,2020-11-02,76,16,,,209,31,"[0,9]"
2,29,2020-11-02,1,0,,,9,0,"[20,39]"
2,39,2020-11-02,2,1,,,14,3,"[30,39]"
2,49,2020-11-02,10,2,,,28,1,"[40,49]"
2,59,2020-11-02,11,1,,,50,2,"[50,59]"
2,69,2020-11-02,21,5,,,45,5,"[60,69]"
2,79,2020-11-02,17,4,,,38,8,"[70,79]"
2,89,2020-11-02,10,2,,,19,9,"[80,89]"
2,90,2020-11-02,3,0,,,3,3,"[90,+]"
3,0,2020-11-02,23,2,,,1804,66,"[0,9]"
3,19,2020-11-02,2,0,,,123,0,"[10,19]"
3,29,2020-11-02,6,0,,,382,3,"[20,39]"
3,39,2020-11-02,6,0,,,379,1,"[30,39]"
3,49,2020-11-02,1,0,,,267,3,"[40,49]"
3,59,2020-11-02,5,2,,,183,9,"[50,59]"
3,69,2020-11-02,2,0,,,187,19,"[60,69]"
3,90,2020-11-02,1,0,,,7,1,"[90,+]"
4,0,2020-11-02,61,12,,,494,33,"[0,9]"
4,19,2020-11-02,1,0,,,19,1,"[10,19]"
4,39,2020-11-02,6,0,,,49,1,"[30,39]"
4,49,2020-11-02,9,3,,,57,2,"[40,49]"
4,59,2020-11-02,7,3,,,86,2,"[50,59]"
4,69,2020-11-02,17,3,,,110,6,"[60,69]"
4,79,2020-11-02,10,2,,,69,11,"[70,79]"
4,89,2020-11-02,9,1,,,28,9,"[80,89]"
4,90,2020-11-02,2,0,,,3,0,"[90,+]"
6,0,2020-11-02,17,6,,,480,31,"[0,9]"
6,49,2020-11-02,3,1,,,62,6,"[40,49]"
6,69,2020-11-02,7,5,,,76,9,"[60,69]"
6,79,2020-11-02,5,0,,,40,6,"[70,79]"
6,89,2020-11-02,1,0,,,25,4,"[80,89]"
11,0,2020-11-02,5686,961,,,40613,9116,"[0,9]"
11,9,2020-11-02,30,5,,,516,2,"[0,9]"
11,19,2020-11-02,17,2,,,319,3,"[10,19]"
11,29,2020-11-02,86,10,,,1390,13,"[20,39]"
11,39,2020-11-02,164,24,,,2709,60,"[30,39]"
11,49,2020-11-02,292,55,,,4168,165,"[40,49]"
11,59,2020-11-02,590,154,,,6529,602,"[50,59]"
11,69,2020-11-02,1022,300,,,7475,1277,"[60,69]"
11,79,2020-11-02,1314,308,,,7121,2098,"[70,79]"
11,89,2020-11-02,1399,92,,,6709,2955,"[80,89]"
11,90,2020-11-02,733,8,,,3343,1875,"[90,+]"
24,0,2020-11-02,719,98,,,3085,700,"[0,9]"
24,9,2020-11-02,2,0,,,42,0,"[0,9]"
24,29,2020-11-02,12,2,,,69,1,"[20,39]"
24,39,2020-11-02,16,3,,,148,2,"[30,39]"
24,49,2020-11-02,25,9,,,235,4,"[40,49]"
24,59,2020-11-02,66,16,,,347,20,"[50,59]"
24,69,2020-11-02,129,35,,,532,51,"[60,69]"
24,79,2020-11-02,167,25,,,585,127,"[70,79]"
24,89,2020-11-02,207,7,,,713,281,"[80,89]"
24,90,2020-11-02,93,0,,,372,212,"[90,+]"
27,0,2020-11-02,1070,141,,,5050,1239,"[0,9]"
27,9,2020-11-02,2,1,,,36,0,"[0,9]"
27,19,2020-11-02,2,0,,,44,0,"[10,19]"
27,29,2020-11-02,12,0,,,123,0,"[20,39]"
27,39,2020-11-02,16,1,,,218,5,"[30,39]"
27,49,2020-11-02,44,8,,,359,5,"[40,49]"
27,59,2020-11-02,73,14,,,556,32,"[50,59]"
27,69,2020-11-02,141,43,,,828,100,"[60,69]"
27,79,2020-11-02,257,54,,,1080,253,"[70,79]"
27,89,2020-11-02,336,17,,,1238,548,"[80,89]"
27,90,2020-11-02,180,3,,,557,293,"[90,+]"
28,0,2020-11-02,1097,133,,,2935,683,"[0,9]"
28,9,2020-11-02,4,0,,,21,0,"[0,9]"
28,19,2020-11-02,2,1,,,15,0,"[10,19]"
28,29,2020-11-02,6,0,,,99,0,"[20,39]"
28,39,2020-11-02,13,2,,,159,2,"[30,39]"
28,49,2020-11-02,27,3,,,228,14,"[40,49]"
28,59,2020-11-02,86,25,,,420,22,"[50,59]"
28,69,2020-11-02,196,32,,,537,73,"[60,69]"
28,79,2020-11-02,257,56,,,592,142,"[70,79]"
28,89,2020-11-02,339,12,,,592,272,"[80,89]"
28,90,2020-11-02,153,0,,,258,156,"[90,+]"
32,0,2020-11-02,2637,428,,,10037,2482,"[0,9]"
32,9,2020-11-02,10,2,,,129,0,"[0,9]"
32,19,2020-11-02,6,0,,,90,0,"[10,19]"
32,29,2020-11-02,23,6,,,349,2,"[20,39]"
32,39,2020-11-02,46,6,,,600,5,"[30,39]"
32,49,2020-11-02,93,30,,,906,17,"[40,49]"
32,59,2020-11-02,215,39,,,1402,93,"[50,59]"
32,69,2020-11-02,462,152,,,1694,305,"[60,69]"
32,79,2020-11-02,631,136,,,1915,522,"[70,79]"
32,89,2020-11-02,798,50,,,2047,997,"[80,89]"
32,90,2020-11-02,328,2,,,858,530,"[90,+]"
44,0,2020-11-02,1395,184,,,14700,3936,"[0,9]"
44,19,2020-11-02,3,0,,,94,0,"[10,19]"
44,29,2020-11-02,14,0,,,394,2,"[20,39]"
44,39,2020-11-02,23,4,,,669,18,"[30,39]"
44,49,2020-11-02,61,10,,,1028,40,"[40,49]"
44,59,2020-11-02,111,20,,,1926,112,"[50,59]"
44,69,2020-11-02,225,55,,,2781,423,"[60,69]"
44,79,2020-11-02,356,69,,,3074,966,"[70,79]"
44,89,2020-11-02,432,22,,,3171,1577,"[80,89]"
44,90,2020-11-02,157,3,,,1292,778,"[90,+]"
52,0,2020-11-02,785,117,,,3329,633,"[0,9]"
52,9,2020-11-02,4,0,,,21,0,"[0,9]"
52,19,2020-11-02,2,0,,,29,0,"[10,19]"
52,29,2020-11-02,7,0,,,126,0,"[20,39]"
52,39,2020-11-02,12,1,,,198,1,"[30,39]"
52,49,2020-11-02,19,2,,,286,6,"[40,49]"
52,59,2020-11-02,50,6,,,402,17,"[50,59]"
52,69,2020-11-02,137,46,,,510,60,"[60,69]"
52,79,2020-11-02,177,43,,,655,126,"[70,79]"
52,89,2020-11-02,252,17,,,745,254,"[80,89]"
52,90,2020-11-02,122,1,,,357,169,"[90,+]"
53,0,2020-11-02,517,79,,,1941,362,"[0,9]"
53,9,2020-11-02,4,0,,,20,0,"[0,9]"
53,29,2020-11-02,6,1,,,71,0,"[20,39]"
53,39,2020-11-02,14,3,,,108,1,"[30,39]"
53,49,2020-11-02,16,3,,,164,3,"[40,49]"
53,59,2020-11-02,46,6,,,248,8,"[50,59]"
53,69,2020-11-02,80,27,,,294,32,"[60,69]"
53,79,2020-11-02,116,33,,,402,70,"[70,79]"
53,89,2020-11-02,174,6,,,412,147,"[80,89]"
53,90,2020-11-02,59,0,,,197,101,"[90,+]"
75,0,2020-11-02,1209,170,,,3770,714,"[0,9]"
75,9,2020-11-02,5,0,,,43,0,"[0,9]"
75,19,2020-11-02,3,0,,,45,0,"[10,19]"
75,29,2020-11-02,15,2,,,148,2,"[20,39]"
75,39,2020-11-02,25,4,,,216,2,"[30,39]"
75,49,2020-11-02,41,2,,,314,4,"[40,49]"
75,59,2020-11-02,112,28,,,544,19,"[50,59]"
75,69,2020-11-02,188,58,,,656,57,"[60,69]"
75,79,2020-11-02,272,62,,,672,143,"[70,79]"
75,89,2020-11-02,349,14,,,740,287,"[80,89]"
75,90,2020-11-02,195,0,,,364,197,"[90,+]"
76,0,2020-11-02,1669,326,,,5365,984,"[0,9]"
76,9,2020-11-02,5,1,,,69,0,"[0,9]"
76,19,2020-11-02,4,1,,,57,0,"[10,19]"
76,29,2020-11-02,7,0,,,235,1,"[20,39]"
76,39,2020-11-02,19,6,,,318,2,"[30,39]"
76,49,2020-11-02,62,11,,,478,6,"[40,49]"
76,59,2020-11-02,128,35,,,793,23,"[50,59]"
76,69,2020-11-02,288,102,,,956,88,"[60,69]"
76,79,2020-11-02,418,121,,,1088,218,"[70,79]"
76,89,2020-11-02,470,44,,,905,389,"[80,89]"
76,90,2020-11-02,267,5,,,462,257,"[90,+]"
84,0,2020-11-02,5311,641,,,13361,2851,"[0,9]"
84,9,2020-11-02,15,1,,,123,0,"[0,9]"
84,19,2020-11-02,14,2,,,108,0,"[10,19]"
84,29,2020-11-02,42,1,,,502,2,"[20,39]"
84,39,2020-11-02,90,12,,,747,9,"[30,39]"
84,49,2020-11-02,163,31,,,1041,14,"[40,49]"
84,59,2020-11-02,390,70,,,1681,56,"[50,59]"
84,69,2020-11-02,731,194,,,2110,213,"[60,69]"
84,79,2020-11-02,1353,250,,,2700,564,"[70,79]"
84,89,2020-11-02,1638,64,,,2850,1217,"[80,89]"
84,90,2020-11-02,810,5,,,1360,746,"[90,+]"
93,0,2020-11-02,2617,375,,,10950,1677,"[0,9]"
93,9,2020-11-02,16,3,,,111,0,"[0,9]"
93,19,2020-11-02,2,0,,,125,0,"[10,19]"
93,29,2020-11-02,19,0,,,564,1,"[20,39]"
93,39,2020-11-02,38,6,,,775,3,"[30,39]"
93,49,2020-11-02,80,15,,,955,10,"[40,49]"
93,59,2020-11-02,194,45,,,1630,55,"[50,59]"
93,69,2020-11-02,415,114,,,1966,132,"[60,69]"
93,79,2020-11-02,683,151,,,1986,339,"[70,79]"
93,89,2020-11-02,775,35,,,1833,689,"[80,89]"
93,90,2020-11-02,381,3,,,948,440,"[90,+]"
94,0,2020-11-02,87,15,,,350,79,"[0,9]"
94,9,2020-11-02,1,0,,,9,0,"[0,9]"
94,39,2020-11-02,2,0,,,22,1,"[30,39]"
94,49,2020-11-02,4,1,,,32,1,"[40,49]"
94,59,2020-11-02,12,1,,,51,2,"[50,59]"
94,69,2020-11-02,17,6,,,57,5,"[60,69]"
94,79,2020-11-02,19,6,,,80,21,"[70,79]"
94,89,2020-11-02,23,1,,,53,34,"[80,89]"
94,90,2020-11-02,9,0,,,26,15,"[90,+]"
1,0,2020-11-03,145,15,,,603,145,"[0,9]"
1,9,2020-11-03,2,0,,,16,0,"[0,9]"
1,39,2020-11-03,2,0,,,45,2,"[30,39]"
1,49,2020-11-03,13,0,,,79,7,"[40,49]"
1,59,2020-11-03,18,3,,,110,8,"[50,59]"
1,69,2020-11-03,29,7,,,139,34,"[60,69]"
1,79,2020-11-03,34,4,,,111,47,"[70,79]"
1,89,2020-11-03,33,1,,,68,40,"[80,89]"
1,90,2020-11-03,14,0,,,14,7,"[90,+]"
2,0,2020-11-03,79,16,,,209,33,"[0,9]"
2,29,2020-11-03,1,0,,,9,0,"[20,39]"
2,39,2020-11-03,2,1,,,14,3,"[30,39]"
2,49,2020-11-03,10,2,,,28,1,"[40,49]"
2,59,2020-11-03,12,2,,,50,2,"[50,59]"
2,69,2020-11-03,22,5,,,45,5,"[60,69]"
2,79,2020-11-03,17,3,,,38,9,"[70,79]"
2,89,2020-11-03,11,2,,,19,10,"[80,89]"
2,90,2020-11-03,3,0,,,3,3,"[90,+]"
3,0,2020-11-03,23,2,,,1804,66,"[0,9]"
3,19,2020-11-03,1,0,,,124,0,"[10,19]"
3,29,2020-11-03,6,0,,,382,3,"[20,39]"
3,39,2020-11-03,6,0,,,379,1,"[30,39]"
3,49,2020-11-03,1,0,,,267,3,"[40,49]"
3,59,2020-11-03,5,2,,,183,9,"[50,59]"
3,69,2020-11-03,2,0,,,187,19,"[60,69]"
3,79,2020-11-03,1,0,,,115,17,"[70,79]"
3,90,2020-11-03,1,0,,,7,1,"[90,+]"
4,0,2020-11-03,60,11,,,501,33,"[0,9]"
4,19,2020-11-03,1,0,,,19,1,"[10,19]"
4,39,2020-11-03,5,1,,,50,1,"[30,39]"
4,49,2020-11-03,8,2,,,59,2,"[40,49]"
4,59,2020-11-03,6,3,,,87,2,"[50,59]"
4,69,2020-11-03,16,2,,,113,6,"[60,69]"
4,79,2020-11-03,12,2,,,69,11,"[70,79]"
4,89,2020-11-03,10,1,,,28,9,"[80,89]"
4,90,2020-11-03,2,0,,,3,0,"[90,+]"
6,0,2020-11-03,17,5,,,481,31,"[0,9]"
6,49,2020-11-03,3,0,,,62,6,"[40,49]"
6,69,2020-11-03,6,5,,,77,9,"[60,69]"
6,79,2020-11-03,6,0,,,40,6,"[70,79]"
6,89,2020-11-03,1,0,,,25,4,"[80,89]"
11,0,2020-11-03,5975,987,,,40962,9194,"[0,9]"
11,9,2020-11-03,34,6,,,520,2,"[0,9]"
11,19,2020-11-03,18,2,,,319,3,"[10,19]"
11,29,2020-11-03,82,8,,,1406,13,"[20,39]"
11,39,2020-11-03,164,23,,,2734,61,"[30,39]"
11,49,2020-11-03,293,69,,,4213,165,"[40,49]"
11,59,2020-11-03,618,156,,,6587,601,"[50,59]"
11,69,2020-11-03,1063,306,,,7548,1290,"[60,69]"
11,79,2020-11-03,1377,314,,,7183,2119,"[70,79]"
11,89,2020-11-03,1505,92,,,6757,2975,"[80,89]"
11,90,2020-11-03,780,7,,,3360,1899,"[90,+]"
24,0,2020-11-03,748,112,,,3129,712,"[0,9]"
24,9,2020-11-03,4,1,,,43,0,"[0,9]"
24,29,2020-11-03,12,2,,,71,1,"[20,39]"
24,39,2020-11-03,16,3,,,152,2,"[30,39]"
24,49,2020-11-03,26,9,,,237,4,"[40,49]"
24,59,2020-11-03,63,17,,,354,20,"[50,59]"
24,69,2020-11-03,139,36,,,538,51,"[60,69]"
24,79,2020-11-03,178,32,,,595,128,"[70,79]"
24,89,2020-11-03,212,9,,,722,290,"[80,89]"
24,90,2020-11-03,96,2,,,375,214,"[90,+]"
27,0,2020-11-03,1174,139,,,5129,1263,"[0,9]"
27,9,2020-11-03,1,1,,,37,0,"[0,9]"
27,19,2020-11-03,2,0,,,44,0,"[10,19]"
27,29,2020-11-03,12,0,,,124,0,"[20,39]"
27,39,2020-11-03,14,1,,,220,5,"[30,39]"
27,49,2020-11-03,53,7,,,361,5,"[40,49]"
27,59,2020-11-03,80,16,,,565,33,"[50,59]"
27,69,2020-11-03,157,40,,,840,102,"[60,69]"
27,79,2020-11-03,284,55,,,1099,257,"[70,79]"
27,89,2020-11-03,369,17,,,1262,559,"[80,89]"
27,90,2020-11-03,195,2,,,566,299,"[90,+]"
28,0,2020-11-03,1151,137,,,2993,698,"[0,9]"
28,9,2020-11-03,6,0,,,21,0,"[0,9]"
28,19,2020-11-03,2,0,,,16,0,"[10,19]"
28,29,2020-11-03,6,1,,,100,0,"[20,39]"
28,39,2020-11-03,17,2,,,159,2,"[30,39]"
28,49,2020-11-03,28,3,,,233,14,"[40,49]"
28,59,2020-11-03,86,22,,,428,24,"[50,59]"
28,69,2020-11-03,203,37,,,550,74,"[60,69]"
28,79,2020-11-03,278,56,,,601,143,"[70,79]"
28,89,2020-11-03,358,14,,,606,280,"[80,89]"
28,90,2020-11-03,155,0,,,265,157,"[90,+]"
32,0,2020-11-03,2706,439,,,10222,2538,"[0,9]"
32,9,2020-11-03,9,2,,,130,0,"[0,9]"
32,19,2020-11-03,6,0,,,93,0,"[10,19]"
32,29,2020-11-03,23,5,,,355,2,"[20,39]"
32,39,2020-11-03,47,4,,,612,5,"[30,39]"
32,49,2020-11-03,88,29,,,919,17,"[40,49]"
32,59,2020-11-03,217,41,,,1422,93,"[50,59]"
32,69,2020-11-03,491,156,,,1721,308,"[60,69]"
32,79,2020-11-03,660,140,,,1961,533,"[70,79]"
32,89,2020-11-03,806,55,,,2086,1026,"[80,89]"
32,90,2020-11-03,333,2,,,875,543,"[90,+]"
44,0,2020-11-03,1482,202,,,14800,3957,"[0,9]"
44,19,2020-11-03,4,0,,,94,0,"[10,19]"
44,29,2020-11-03,15,1,,,397,2,"[20,39]"
44,39,2020-11-03,23,4,,,673,18,"[30,39]"
44,49,2020-11-03,56,10,,,1041,40,"[40,49]"
44,59,2020-11-03,115,21,,,1944,112,"[50,59]"
44,69,2020-11-03,241,58,,,2795,425,"[60,69]"
44,79,2020-11-03,374,76,,,3096,972,"[70,79]"
44,89,2020-11-03,449,24,,,3189,1584,"[80,89]"
44,90,2020-11-03,171,3,,,1298,783,"[90,+]"
52,0,2020-11-03,788,113,,,3391,653,"[0,9]"
52,9,2020-11-03,4,0,,,22,0,"[0,9]"
52,19,2020-11-03,2,0,,,29,0,"[10,19]"
52,29,2020-11-03,7,0,,,127,0,"[20,39]"
52,39,2020-11-03,13,1,,,199,1,"[30,39]"
52,49,2020-11-03,22,2,,,290,6,"[40,49]"
52,59,2020-11-03,55,6,,,406,17,"[50,59]"
52,69,2020-11-03,127,44,,,528,61,"[60,69]"
52,79,2020-11-03,180,41,,,664,129,"[70,79]"
52,89,2020-11-03,251,18,,,767,264,"[80,89]"
52,90,2020-11-03,126,1,,,359,175,"[90,+]"
53,0,2020-11-03,545,80,,,1973,371,"[0,9]"
53,9,2020-11-03,4,0,,,22,0,"[0,9]"
53,29,2020-11-03,8,0,,,71,0,"[20,39]"
53,39,2020-11-03,17,3,,,111,1,"[30,39]"
53,49,2020-11-03,16,3,,,166,3,"[40,49]"
53,59,2020-11-03,47,7,,,253,8,"[50,59]"
53,69,2020-11-03,83,27,,,299,32,"[60,69]"
53,79,2020-11-03,122,33,,,407,71,"[70,79]"
53,89,2020-11-03,180,6,,,418,154,"[80,89]"
53,90,2020-11-03,67,1,,,200,102,"[90,+]"
75,0,2020-11-03,1235,187,,,3849,725,"[0,9]"
75,9,2020-11-03,5,0,,,44,0,"[0,9]"
75,19,2020-11-03,3,0,,,45,0,"[10,19]"
75,29,2020-11-03,15,2,,,150,2,"[20,39]"
75,39,2020-11-03,26,4,,,218,2,"[30,39]"
75,49,2020-11-03,44,3,,,319,4,"[40,49]"
75,59,2020-11-03,109,28,,,562,20,"[50,59]"
75,69,2020-11-03,192,64,,,675,57,"[60,69]"
75,79,2020-11-03,285,71,,,683,146,"[70,79]"
75,89,2020-11-03,359,15,,,750,291,"[80,89]"
75,90,2020-11-03,193,0,,,375,200,"[90,+]"
76,0,2020-11-03,1734,336,,,5475,1014,"[0,9]"
76,9,2020-11-03,5,1,,,69,0,"[0,9]"
76,19,2020-11-03,3,1,,,59,0,"[10,19]"
76,29,2020-11-03,9,1,,,237,1,"[20,39]"
76,39,2020-11-03,18,6,,,325,2,"[30,39]"
76,49,2020-11-03,63,13,,,486,6,"[40,49]"
76,59,2020-11-03,126,36,,,810,24,"[50,59]"
76,69,2020-11-03,306,109,,,983,90,"[60,69]"
76,79,2020-11-03,436,118,,,1111,223,"[70,79]"
76,89,2020-11-03,493,46,,,921,402,"[80,89]"
76,90,2020-11-03,272,5,,,469,266,"[90,+]"
84,0,2020-11-03,5576,675,,,13669,2941,"[0,9]"
84,9,2020-11-03,21,4,,,124,0,"[0,9]"
84,19,2020-11-03,15,1,,,111,0,"[10,19]"
84,29,2020-11-03,43,3,,,512,2,"[20,39]"
84,39,2020-11-03,93,14,,,761,9,"[30,39]"
84,49,2020-11-03,172,29,,,1059,14,"[40,49]"
84,59,2020-11-03,421,83,,,1719,57,"[50,59]"
84,69,2020-11-03,784,201,,,2163,218,"[60,69]"
84,79,2020-11-03,1404,264,,,2764,583,"[70,79]"
84,89,2020-11-03,1717,62,,,2924,1260,"[80,89]"
84,90,2020-11-03,843,3,,,1389,767,"[90,+]"
93,0,2020-11-03,2716,398,,,11137,1729,"[0,9]"
93,9,2020-11-03,15,3,,,113,0,"[0,9]"
93,19,2020-11-03,1,0,,,126,0,"[10,19]"
93,29,2020-11-03,21,0,,,568,1,"[20,39]"
93,39,2020-11-03,37,6,,,788,3,"[30,39]"
93,49,2020-11-03,80,16,,,969,11,"[40,49]"
93,59,2020-11-03,196,45,,,1655,55,"[50,59]"
93,69,2020-11-03,445,125,,,1992,136,"[60,69]"
93,79,2020-11-03,702,157,,,2037,352,"[70,79]"
93,89,2020-11-03,816,40,,,1866,710,"[80,89]"
93,90,2020-11-03,391,4,,,965,452,"[90,+]"
94,0,2020-11-03,88,15,,,356,83,"[0,9]"
94,9,2020-11-03,1,0,,,9,0,"[0,9]"
94,39,2020-11-03,2,0,,,23,1,"[30,39]"
94,49,2020-11-03,3,1,,,33,1,"[40,49]"
94,59,2020-11-03,12,1,,,52,3,"[50,59]"
94,69,2020-11-03,19,6,,,57,5,"[60,69]"
94,79,2020-11-03,18,5,,,81,22,"[70,79]"
94,89,2020-11-03,23,2,,,55,36,"[80,89]"
94,90,2020-11-03,10,0,,,26,15,"[90,+]"
1,0,2020-11-04,139,15,,,611,146,"[0,9]"
1,9,2020-11-04,2,0,,,16,0,"[0,9]"
1,49,2020-11-04,13,0,,,80,7,"[40,49]"
1,59,2020-11-04,16,3,,,111,9,"[50,59]"
1,69,2020-11-04,28,7,,,140,34,"[60,69]"
1,79,2020-11-04,33,4,,,112,47,"[70,79]"
1,89,2020-11-04,33,1,,,69,40,"[80,89]"
1,90,2020-11-04,14,0,,,15,7,"[90,+]"
2,0,2020-11-04,77,14,,,215,34,"[0,9]"
2,29,2020-11-04,2,0,,,9,0,"[20,39]"
2,39,2020-11-04,2,0,,,14,3,"[30,39]"
2,49,2020-11-04,8,2,,,30,1,"[40,49]"
2,59,2020-11-04,9,2,,,52,2,"[50,59]"
2,69,2020-11-04,22,5,,,46,5,"[60,69]"
2,79,2020-11-04,16,3,,,39,9,"[70,79]"
2,89,2020-11-04,13,1,,,19,11,"[80,89]"
2,90,2020-11-04,3,0,,,3,3,"[90,+]"
3,0,2020-11-04,20,2,,,1813,66,"[0,9]"
3,19,2020-11-04,2,0,,,124,0,"[10,19]"
3,29,2020-11-04,6,0,,,384,3,"[20,39]"
3,39,2020-11-04,5,1,,,383,1,"[30,39]"
3,59,2020-11-04,3,1,,,185,9,"[50,59]"
3,69,2020-11-04,2,0,,,187,19,"[60,69]"
3,79,2020-11-04,1,0,,,115,17,"[70,79]"
3,90,2020-11-04,1,0,,,7,1,"[90,+]"
4,0,2020-11-04,61,11,,,506,33,"[0,9]"
4,39,2020-11-04,4,1,,,52,1,"[30,39]"
4,49,2020-11-04,10,2,,,59,2,"[40,49]"
4,59,2020-11-04,6,3,,,87,2,"[50,59]"
4,69,2020-11-04,17,2,,,113,6,"[60,69]"
4,79,2020-11-04,13,2,,,69,11,"[70,79]"
4,89,2020-11-04,9,1,,,30,9,"[80,89]"
4,90,2020-11-04,2,0,,,3,0,"[90,+]"
6,0,2020-11-04,14,5,,,484,31,"[0,9]"
6,49,2020-11-04,3,0,,,62,6,"[40,49]"
6,69,2020-11-04,6,5,,,77,9,"[60,69]"
6,79,2020-11-04,4,0,,,42,6,"[70,79]"
6,89,2020-11-04,1,0,,,25,4,"[80,89]"
11,0,2020-11-04,6175,1032,,,41391,9264,"[0,9]"
11,9,2020-11-04,32,5,,,530,2,"[0,9]"
11,19,2020-11-04,20,2,,,321,3,"[10,19]"
11,29,2020-11-04,88,10,,,1418,13,"[20,39]"
11,39,2020-11-04,163,28,,,2758,61,"[30,39]"
11,49,2020-11-04,297,74,,,4260,167,"[40,49]"
11,59,2020-11-04,621,161,,,6649,603,"[50,59]"
11,69,2020-11-04,1110,324,,,7628,1294,"[60,69]"
11,79,2020-11-04,1457,315,,,7252,2131,"[70,79]"
11,89,2020-11-04,1544,100,,,6842,3002,"[80,89]"
11,90,2020-11-04,797,8,,,3395,1922,"[90,+]"
24,0,2020-11-04,787,113,,,3185,720,"[0,9]"
24,9,2020-11-04,4,1,,,44,0,"[0,9]"
24,19,2020-11-04,1,0,,,32,0,"[10,19]"
24,29,2020-11-04,13,2,,,73,1,"[20,39]"
24,39,2020-11-04,17,1,,,153,2,"[30,39]"
24,49,2020-11-04,25,9,,,243,4,"[40,49]"
24,59,2020-11-04,63,20,,,363,20,"[50,59]"
24,69,2020-11-04,146,37,,,547,52,"[60,69]"
24,79,2020-11-04,186,32,,,608,130,"[70,79]"
24,89,2020-11-04,222,8,,,733,293,"[80,89]"
24,90,2020-11-04,108,2,,,379,216,"[90,+]"
27,0,2020-11-04,1242,152,,,5224,1281,"[0,9]"
27,9,2020-11-04,2,1,,,37,0,"[0,9]"
27,19,2020-11-04,1,0,,,46,0,"[10,19]"
27,29,2020-11-04,15,2,,,124,0,"[20,39]"
27,39,2020-11-04,14,1,,,225,5,"[30,39]"
